adj_V_ws,con_V_ws,adj_V_wd,con_V_wd
0.151328234,0.084103527,0.465527324,0.476060339
0.107483588,0.082732895,0.573419182,0.582448028
0.202833057,0.077492606,0.384883757,0.395178066
0.388286289,0.090320866,0.284796822,0.302420801
0.28995843,0.087977978,0.359733872,0.376396858
0.38922734,0.207064766,0.133699626,0.151098748
0.365733518,0.431260083,0.040842152,0.02586654
0.183859865,0.300410618,0.071501582,0.085650637
0.626106802,0.141753722,0.257511323,0.258531075
0.112955994,0.105725519,0.330872916,0.347580069
0.131879271,0.080496337,0.296386377,0.313716222
0.1294554,0.311697897,0.595502763,0.604685102
0.105333758,0.091525452,0.096281029,0.105183925
0.1068283,0.085583775,0.052101138,0.056590199
0.346947698,0.299124935,0.089693391,0.081373894
0.42830545,0.190604383,0.444811001,0.440616011
0.424637232,0.358475119,0.445503119,0.453546186
0.137904794,0.299158217,0.452213619,0.451423948
0.167687391,0.360974691,0.13202182,0.143360974
0.203326519,0.241793331,0.068309658,0.048430445
0.141967722,0.269471444,0.115186323,0.102126631
0.296067697,0.064649623,0.326354473,0.335076796
0.108844311,0.152648023,0.23663375,0.278394355
0.039101644,0.078336752,0.263174889,0.357250268
0.297584121,0.216831672,0.294373079,0.320878498
0.274801137,0.274929803,0.384533991,0.45611076
0.148329319,0.071804465,0.323810694,0.410892635
0.293203212,0.092718685,0.293104964,0.335589911
0.437729651,0.221139599,0.435705147,0.405338061
0.38913918,0.065098795,0.352554548,0.315620653
0.432157876,0.073093328,0.463685167,0.428289847
0.524914702,0.212305526,0.572092339,0.538571503
0.388911084,0.092260836,0.382967485,0.347089828
0.332678643,0.08094206,0.236158026,0.188174943
0.456364067,0.075989876,0.308044198,0.228848883
0.078973139,0.066342702,0.186297793,0.271796748
0.146834889,0.074125313,0.254819421,0.349669403
0.275519695,0.078464771,0.219885633,0.304833268
0.301206364,0.259359467,0.324994887,0.399749792
0.020746729,0.135555317,0.329448456,0.302919714
0.050598467,0.097597378,0.289605223,0.251709155
0.050744167,0.118943295,0.59384502,0.562724562
0.207791778,0.186916707,0.21538011,0.306592945
0.389511632,0.107406309,0.208099681,0.31170838
0.32163045,0.106172223,0.207309345,0.311508411
0.396840885,0.15857456,0.341755657,0.443992807
0.386623406,0.132313426,0.32669895,0.424054946
0.223171217,0.109126451,0.345242909,0.446394451
0.62871508,0.124477728,0.223205088,0.295454872
0.122632248,0.125076504,0.287326131,0.376677934
0.031956887,0.386217305,0.322034737,0.411574231
0.037955949,0.242119658,0.329234039,0.299448734
0.153016973,0.133293082,0.238868512,0.293913694
0.037496782,0.113116768,0.029538283,0.207414675
0.376940909,0.159393814,0.268984713,0.327507328
0.474549295,0.231905663,0.265237042,0.36815135
0.463061241,0.171231815,0.160120586,0.284856419
0.10618715,0.162899449,0.234849878,0.29346263
0.096204461,0.24501193,0.43971406,0.500443607
0.127202645,0.189867745,0.399017368,0.428316016
0.038916827,0.297309563,0.475478759,0.534062204
0.296088952,0.225070919,0.582026613,0.641697805
0.106651103,0.300073605,0.394870218,0.453962466
0.026601622,0.18240291,0.31068364,0.333276447
0.298391823,0.229468047,0.386590285,0.406638265
0.289213996,0.145251528,0.160318777,0.187990821
0.141074483,0.127063976,0.030263501,0.196718487
0.292884134,0.166541892,0.094720955,0.181828872
0.434751141,0.158355435,0.263320088,0.322529705
0.39247052,0.259863781,0.348407952,0.398753583
0.432465683,0.145866294,0.312345172,0.363948669
0.52778208,0.172391961,0.604033901,0.662488614
0.389852052,0.159113179,0.113756213,0.184662847
0.360013367,0.138239653,0.067888405,0.166307271
0.480652546,0.149245743,0.089858848,0.19064328
0.091960443,0.151217138,0.448832237,0.48295933
0.173540846,0.098616235,0.461093942,0.487125762
0.300297151,0.11621044,0.459597491,0.491580804
0.328298219,0.161773244,0.151327106,0.196329442
0.035087258,0.110938774,0.040426765,0.226019151
0.036375751,0.155408814,0.094323558,0.261095082
0.078546293,0.159167285,0.3347465,0.39426875
0.229301912,0.214188556,0.24390294,0.311206305
0.389455968,0.167317209,0.100385881,0.421035659
0.340414676,0.208346914,0.27941311,0.368578273
0.404599466,0.240959374,0.292359317,0.525609145
0.394738706,0.122487393,0.199460143,0.479715793
0.249093166,0.237836358,0.245279263,0.402845053
0.631331832,0.237625333,0.449538527,0.342439333
0.139978187,0.286182483,0.393165467,0.254502704
0.015670923,0.266356617,0.485182864,0.351048554
0.031132082,0.261727904,0.591504215,0.461750935
0.180603078,0.277182633,0.403945779,0.274505373
0.052293644,0.171518082,0.301629352,0.157473262
0.39829683,0.382576359,0.376411442,0.11278262
0.496407754,0.220210124,0.129456802,0.340419442
0.48401382,0.290411396,0.093366021,0.414907714
0.116533544,0.269164393,0.087045091,0.371751106
0.092170015,0.288337128,0.224244528,0.469701699
0.108351983,0.182485493,0.353057631,0.331364864
0.006208009,0.297118452,0.319955233,0.295010209
0.292417416,0.291228402,0.61253028,0.490500671
0.110482665,0.18417272,0.079637677,0.376432785
0.032979969,0.317610327,0.052298911,0.381313239
0.299786551,0.188032876,0.045634699,0.377823289
0.287727515,0.210085431,0.384640992,0.439282944
0.148492779,0.285718608,0.397544541,0.407645495
0.293736552,0.180956961,0.395612586,0.439803288
0.435629902,0.17796506,0.134456919,0.344332372
0.390669444,0.266677558,0.116517666,0.445534593
0.430027931,0.240218498,0.154289262,0.480495666
0.52529876,0.289452348,0.344397467,0.286677129
0.388030018,0.193204635,0.308618736,0.286184069
0.355863876,0.207117135,0.308490113,0.347063653
0.474139455,0.275497874,0.358053323,0.327684948
0.090962918,0.29817143,0.445520785,0.441160739
0.168919987,0.125135412,0.381525496,0.396492158
0.294819072,0.26260029,0.364443009,0.335774018
0.323455615,0.27168847,0.477432583,0.409855891
0.033623333,0.234815359,0.421051814,0.322610316
0.044406156,0.248851995,0.513659029,0.430798767
0.079895489,0.269858758,0.619761207,0.546091628
0.226356421,0.286721684,0.432203812,0.353559979
0.389951416,0.255743568,0.332044549,0.229086182
0.333684534,0.280627342,0.406360567,0.265950779
0.403294128,0.287211642,0.294038516,0.25506399
0.393760826,0.226301633,0.30220285,0.340375201
0.248668218,0.147183596,0.297038908,0.293728161
0.630143338,0.195425624,0.360222406,0.388808173
0.142466039,0.273647927,0.389910343,0.304636995
0.018325057,0.172111182,0.35149611,0.262714551
0.032775624,0.257944944,0.641662433,0.570746155
0.176727309,0.260051044,0.28098565,0.290759655
0.059050129,0.312357667,0.266845361,0.304032174
0.399634329,0.286190745,0.251629856,0.294883844
0.492497439,0.255520969,0.366803299,0.4040426
0.482165326,0.281553175,0.231738217,0.378111361
0.11765619,0.163213179,0.256565057,0.404599155
0.095016261,0.360630929,0.306728515,0.295652581
0.121388714,0.171662809,0.323450336,0.36664356
0.025672394,0.272153811,0.358512372,0.401545524
0.297188867,0.251540789,0.372518578,0.304582002
0.105339849,0.315087629,0.236580459,0.361937098
0.049063987,0.156630738,0.150398926,0.4104076
0.293252074,0.325460425,0.268431002,0.408909261
0.282163309,0.31782399,0.301338688,0.513306631
0.153961862,0.169308747,0.216314909,0.468781296
0.286696552,0.34311345,0.23438536,0.41753727
0.43017511,0.179265925,0.443881503,0.441297681
0.380069817,0.162414003,0.363259288,0.355795064
0.422508789,0.240595263,0.472354947,0.462322338
0.515131311,0.174430584,0.58489096,0.573393199
0.379407516,0.1880378,0.391997958,0.38142858
0.335597389,0.291441572,0.264238655,0.297158831
0.446902405,0.235524104,0.330814481,0.296820484
0.071927473,0.318784674,0.104542378,0.334913336
0.140452024,0.178719057,0.146160748,0.403026368
0.266032969,0.205709803,0.112361339,0.362901456
0.295309542,0.30208368,0.272098661,0.451663998
0.035356451,0.326469105,0.329847479,0.372573494
0.069639847,0.146616949,0.276896522,0.331593091
0.070434191,0.292582326,0.607091206,0.600474733
0.213226532,0.302986727,0.130183103,0.368274643
0.383349957,0.187449753,0.116020142,0.371675435
0.311091515,0.234536549,0.147015609,0.36506866
0.39320812,0.257745788,0.453613141,0.414184832
0.383184161,0.316092536,0.445224807,0.386151195
0.230288932,0.271394758,0.462656055,0.414896002
0.620931793,0.310803897,0.124940036,0.358906782
0.137720809,0.314996148,0.174754933,0.434595614
0.048629895,0.276624745,0.209831109,0.469543476
0.048758083,0.239547712,0.337185725,0.353574454
0.153923945,0.179459895,0.238044783,0.248333772
0.058732903,0.058687148,0.134082875,0.290917885
0.395419566,0.251917993,0.272965716,0.280983757
0.476219487,0.070492108,0.296584691,0.380825547
0.469712863,0.092722433,0.21436188,0.335377441
0.099710699,0.029145065,0.238917395,0.288858337
0.100786513,0.052643937,0.444020008,0.422459189
0.143274469,0.089308489,0.364201362,0.33901671
0.060230101,0.068942505,0.476408865,0.44842295
0.292400335,0.229705566,0.585534287,0.558125433
0.103567269,0.454386805,0.395987634,0.36690441
0.045005876,0.34422543,0.267780814,0.208190089
0.290747974,0.132628504,0.335157779,0.270356947
0.280676562,0.102472785,0.103484085,0.198632862
0.148517207,0.022106855,0.126630583,0.28326415
0.28449823,0.338067741,0.097399688,0.233476456
0.429153916,0.035108081,0.254702019,0.324130881
0.380488928,0.027582216,0.337165468,0.296194949
0.422180565,0.337551119,0.294056121,0.243721064
0.515928716,0.183208769,0.60719339,0.580452337
0.378669164,0.406348615,0.102317705,0.236440342
0.337259149,0.331720107,0.085714133,0.249983494
0.449435529,0.393379241,0.113254331,0.247192218
0.074638903,0.27496217,0.431192235,0.42344186
0.147178161,0.30114102,0.42627878,0.408227053
0.270917914,0.042391795,0.440099989,0.42598244
0.299971513,0.170019488,0.122866563,0.223437914
0.035952869,0.026272918,0.158344659,0.300391852
0.06596838,0.2434972,0.193376398,0.335367431
0.070701849,0.307534325,0.337944147,0.31594924
0.21256754,0.018588389,0.334531583,0.255094257
0.38174609,0.035664003,0.40459183,0.313907452
0.313109992,0.244631517,0.383714734,0.30690003
0.389049106,0.041366369,0.506137995,0.424423136
0.379116036,0.022572313,0.461446161,0.375558058
0.231180178,0.220382256,0.400098015,0.323273156
0.620547745,0.093421876,0.394617294,0.378404025
0.13817744,0.070725778,0.30671794,0.306221658
0.047661716,0.022392908,0.413666835,0.406834689
0.046710437,0.047450539,0.522772079,0.514537292
0.152440018,0.017652073,0.332507722,0.330290631
0.061192326,0.020575431,0.219563775,0.182120586
0.395852957,0.28949612,0.218601648,0.21921803
0.478562222,0.279235847,0.321452395,0.265161957
0.468707524,0.21682316,0.396303758,0.307850425
0.103318346,0.098826158,0.353367846,0.283526942
0.096099412,0.292937519,0.450316072,0.378790891
0.138680265,0.113062438,0.350294139,0.296386399
0.056830065,0.1180182,0.322330078,0.274032568
0.290718869,0.054034896,0.548358354,0.540951271
0.236557262,0.087746622,0.357442313,0.288810143
0.261489907,0.126881286,0.358757004,0.285528287
0.314988068,0.09961689,0.352947022,0.28756737
0.429569645,0.244313955,0.391424601,0.42548445
0.333522309,0.490831699,0.362336682,0.413208511
0.34224,0.378117113,0.391526367,0.427623765
0.432436031,0.162771776,0.339264112,0.271478256
0.379259678,0.140620226,0.425608853,0.337743097
0.420157631,0.039001627,0.460572849,0.37271814
0.513135624,0.379381336,0.324177687,0.29291082
0.375113753,0.043999349,0.238087351,0.228301629
0.215284907,0.048356869,0.255012876,0.05869373
0.304729852,0.372964361,0.273091479,0.264469198
0.221084257,0.22339204,0.36834656,0.251122805
0.144863244,0.443205735,0.303568932,0.164966181
0.207648545,0.3642259,0.269845244,0.229692134
0.180339427,0.432141147,0.445589287,0.438764209
0.240616436,0.297838341,0.361622551,0.36998477
0.284612064,0.33566053,0.47181751,0.47193525
0.239995055,0.076231133,0.583810725,0.57939421
0.307433964,0.204360744,0.391400514,0.391165976
0.385006899,0.031226942,0.250462861,0.280059958
0.296485104,0.282277679,0.320965364,0.351951251
0.388808113,0.344022805,0.164940754,0.127859347
0.372955234,0.04572156,0.24888096,0.047527502
0.201002137,0.041580284,0.20162065,0.063190096
0.619955099,0.287749515,0.312643594,0.250185817
0.245084278,0.070878212,0.313389558,0.329944248
0.262780813,0.05895338,0.254766741,0.29410163
0.259603039,0.261808345,0.606562442,0.599759623
0.154813269,0.133488123,0.200193042,0.083238679
0.233454054,0.099634743,0.212324104,0.046435721
0.290677134,0.036049059,0.220742822,0.074921181
0.341283055,0.083092005,0.439484066,0.437470903
0.359360097,0.042022217,0.424732683,0.441634357
0.266922028,0.038885774,0.443308332,0.446452031
0.297823538,0.272185571,0.209491381,0.122961447
0.336251548,0.237618035,0.27080179,0.078702918
0.275156897,0.179870818,0.30575873,0.123100765
0.294178917,0.073702626,0.339253649,0.330277684
0.111360631,0.254433154,0.333892977,0.228803149
0.033327761,0.075116929,0.406762962,0.180922365
0.300321195,0.08408796,0.372142426,0.264678426
0.28936263,0.064314129,0.498777859,0.331439204
0.148410027,0.058438757,0.450287627,0.250404749
0.293996943,0.09059618,0.381056347,0.251987522
0.4364157,0.070675335,0.444537905,0.436953535
0.391989592,0.195168498,0.365914744,0.357763793
0.431705224,0.456515323,0.475096068,0.467015859
0.526917053,0.328647501,0.600722745,0.575475639
0.388708497,0.133753088,0.407972395,0.386818097
0.359475016,0.10786262,0.308577527,0.264811407
0.478313501,0.065864352,0.334779669,0.336841871
0.094268542,0.332932008,0.324290529,0.148296897
0.173697527,0.080878299,0.402317372,0.175174712
0.299493,0.072642492,0.357131986,0.158596153
0.327661691,0.326173441,0.437165281,0.263557241
0.037129073,0.190090529,0.296476586,0.334812427
0.041517033,0.395388786,0.257761422,0.297307615
0.081655272,0.318443383,0.623312549,0.597564207
0.229629063,0.388120805,0.350953261,0.154964895
0.390720087,0.251041449,0.373832073,0.153573483
0.337641413,0.305374692,0.381188811,0.140756342
0.40420695,0.059565145,0.471306777,0.371389788
0.395443273,0.173415523,0.456030557,0.36683792
0.250950295,0.068477306,0.47184674,0.378318367
0.631206159,0.242425679,0.362244689,0.165346383
0.143232826,0.314440205,0.423211713,0.206453674
0.019190696,0.052417929,0.458162888,0.241535802
0.034807124,0.081680461,0.339376643,0.328888859
0.18059529,0.243412998,0.232262666,0.227521755
0.058554227,0.060400942,0.150881952,0.014847558
0.399805168,0.06562522,0.266784643,0.260709929
0.495109523,0.212422174,0.303577414,0.253944634
0.483552131,0.09951557,0.219206414,0.149472912
0.119903439,0.067250588,0.232022038,0.225766321
0.095845636,0.067281601,0.442391586,0.433857138
0.118196698,0.051614366,0.362163217,0.390430735
0.021114502,0.060590887,0.472288267,0.468972412
0.297293809,0.065450034,0.58072493,0.57567261
0.121238237,0.346548713,0.390880496,0.387818926
0.101202049,0.301717789,0.259061717,0.302768406
0.310059512,0.261939973,0.330065204,0.380285624
0.317196563,0.201158958,0.086568799,0.149572482
0.197625816,0.319930551,0.14218401,0.014318064
0.304737305,0.186572333,0.104459859,0.080125845
0.446099439,0.19532258,0.241911526,0.25524693
0.397773029,0.217277469,0.316140888,0.340708223
0.440590286,0.199021416,0.266998185,0.30359319
0.533299684,0.204008313,0.601167086,0.597900975
0.398475506,0.203944115,0.097275856,0.099842844
0.293151162,0.253688732,0.107314542,0.062479086
0.41392741,0.516015574,0.11667517,0.076657636
0.09393962,0.391001508,0.404541679,0.443422855
0.120250318,0.242173011,0.39708074,0.45436761
0.277088511,0.217025787,0.412945449,0.452922955
0.264195495,0.218205003,0.114121184,0.138152579
0.08280603,0.39609546,0.172773354,0.030996847
0.114991982,0.227850338,0.20738957,0.086238596
0.080803359,0.222016118,0.334810597,0.326374638
0.204387541,0.387991093,0.244303049,0.223105423
0.399035244,0.295250938,0.323889619,0.261211334
0.336762858,0.459062001,0.296854633,0.277201413
0.411751227,0.378056758,0.43217286,0.384948471
0.400276318,0.446411526,0.384713945,0.322668485
0.225583111,0.312461712,0.313184943,0.278766726
0.637148666,0.36257822,0.358285749,0.408835683
0.131632149,0.203513711,0.281882179,0.327088288
0.095661084,0.253544674,0.384817152,0.4219684
0.100517398,0.21862287,0.492463726,0.529477182
0.115171437,0.306664737,0.308490909,0.340892513
0.068539313,0.377737578,0.134211352,0.221818254
0.33579932,0.207030108,0.176374746,0.294166094
0.431155883,0.228369645,0.279092064,0.194042552
0.419617739,0.305526124,0.317911301,0.253799561
0.139146674,0.203281742,0.2942753,0.216653339
0.145424101,0.208136142,0.402724941,0.316163452
0.177885139,0.269699101,0.284315098,0.308592576
0.10274009,0.208006902,0.257323222,0.267066248
0.307022313,0.195486425,0.519814918,0.563641697
0.310182768,0.216144589,0.308771543,0.224311491
0.309247462,0.186437026,0.297935747,0.219146746
0.379632331,0.213030011,0.312853059,0.213433047
0.46976995,0.217188743,0.445327567,0.373402757
0.38298956,0.143050245,0.431608951,0.353374575
0.408032698,0.358759283,0.446292755,0.375368034
0.474049721,0.382067545,0.281851086,0.221151701
0.426059467,0.382545909,0.346941215,0.284985306
0.469448242,0.309257749,0.38196016,0.319857396
0.56169654,0.379742862,0.272530829,0.305975367
0.42665505,0.375099497,0.224617697,0.210390067
0.194878231,0.396648584,0.03097918,0.322122997
0.426101272,0.39540599,0.259880044,0.27258592
0.30217421,0.39673276,0.249206122,0.432370156
0.261118786,0.403294922,0.149027292,0.383911434
0.31339675,0.345211269,0.225105108,0.306818164
0.291462358,0.421991358,0.434725549,0.343212035
0.292540727,0.388372566,0.385974858,0.273107057
0.322101917,0.41122573,0.469736604,0.35501377
0.29446778,0.397764846,0.577538059,0.44624368
0.365074191,0.389033044,0.388617599,0.287369187
0.428158512,0.347797671,0.292273159,0.197657471
0.381274905,0.389249261,0.370067403,0.235118457
0.442934719,0.391348813,0.133512405,0.275119402
0.433792799,0.355474712,0.022224624,0.315661581
0.294484292,0.450092211,0.07014174,0.29040487
0.66922405,0.293788645,0.247789425,0.397031498
0.288468775,0.361740537,0.329812605,0.245517687
0.303292919,0.394683486,0.294336391,0.193325678
0.308899792,0.37233629,0.59823491,0.466874579
0.244152958,0.331220626,0.088933792,0.298962126
0.275146411,0.387596002,0.053089628,0.305883241
0.299282098,0.386435377,0.076203643,0.324179809
0.277095988,0.384340538,0.436436523,0.454186118
0.259770152,0.362325947,0.444603965,0.438690135
0.336922295,0.291276633,0.445668419,0.453163162
0.348046456,0.388205907,0.127727727,0.286502747
0.373486233,0.389010258,0.0489122,0.34655293
0.309268734,0.329118549,0.101239297,0.381437324
0.33461975,0.38516451,0.327779797,0.235375851
0.133780247,0.388972801,0.223358044,0.228169505
0.148118235,0.393936864,0.04799917,0.02860057
0.298492501,0.391256782,0.260751564,0.264611475
0.345248826,0.394670829,0.249630785,0.254549819
0.222314343,0.386270732,0.154228675,0.153443471
0.29229103,0.382221857,0.225910574,0.229700023
0.440515342,0.389217416,0.432534612,0.43769051
0.387889986,0.388746112,0.37669862,0.379113191
0.42877478,0.268893974,0.443271876,0.473107879
0.526217878,0.274708704,0.5507701,0.579724353
0.38411357,0.291908156,0.362749653,0.391840762
0.330623455,0.302661382,0.278733448,0.290232862
0.396562992,0.280824195,0.350754259,0.365894189
0.117359375,0.298073913,0.133082118,0.133920935
0.123996184,0.302317684,0.044370273,0.020514092
0.245545323,0.333124282,0.067973823,0.06459207
0.266134635,0.320988118,0.262309703,0.245530986
0.132774826,0.320772466,0.338694234,0.343597947
0.171779182,0.334348382,0.302918427,0.307986018
0.135532366,0.237347705,0.562748122,0.601261503
0.241083583,0.450706534,0.096256379,0.085076505
0.393573547,0.305396468,0.062576326,0.042943773
0.279400082,0.349460075,0.081343943,0.061874729
0.395241465,0.3311551,0.44777218,0.428508262
0.375966122,0.330495518,0.43140626,0.440502987
0.214302379,0.321850218,0.457051673,0.438657156
0.633216781,0.335713858,0.129587651,0.123478442
0.154158807,0.331474244,0.072682654,0.045884351
0.153568413,0.307457097,0.122609062,0.100744131
0.151568231,0.371099626,0.326125251,0.330184063
0.151488242,0.373950317,0.232333627,0.238141793
0.145234314,0.290149584,0.017600158,0.027673986
0.403478686,0.355999758,0.262749802,0.268011678
0.463678501,0.254859039,0.262771951,0.263977327
0.47692459,0.298617767,0.151871159,0.159030797
0.154003766,0.300010198,0.227685922,0.233770616
0.184557302,0.304201462,0.435887499,0.438516297
0.224171065,0.327965293,0.399301064,0.398724051
0.166303969,0.283648615,0.472278053,0.473990421
0.301985773,0.295206603,0.57862744,0.580836996
0.125469035,0.324243179,0.391466966,0.393859178
0.132523372,0.336807072,0.310532892,0.309047231
0.303231723,0.25944751,0.389113213,0.385576713
0.337313185,0.318425529,0.157062925,0.159364093
0.215520755,0.313805297,0.021739016,0.029083765
0.29679126,0.27202291,0.087073163,0.093610375
0.440587864,0.312962314,0.258430041,0.263657939
0.389341521,0.331654161,0.345041633,0.348038072
0.432481714,0.324609032,0.308023377,0.311151128
0.52663611,0.316762323,0.600940761,0.60377206
0.388590322,0.324729862,0.106652213,0.112646851
0.314664031,0.327779292,0.070075571,0.066608862
0.400818016,0.149666444,0.078398706,0.089774305
0.103379626,0.363754439,0.444074444,0.449384614
0.109796978,0.389863723,0.459042645,0.461332119
0.244316337,0.393560882,0.456451167,0.459422839
0.259877285,0.315230502,0.14358152,0.150563678
0.113601352,0.389045282,0.024786908,0.040003081
0.155829874,0.383114956,0.079838882,0.093917645
0.116802721,0.410402225,0.33024333,0.332357804
0.223106709,0.405579861,0.232622076,0.192676499
0.394229986,0.406098157,0.026553817,0.264374654
0.29500743,0.41612159,0.266404216,0.243873267
0.398568684,0.338439134,0.261797602,0.378803923
0.38065332,0.418222304,0.157811793,0.322343863
0.213630914,0.3814342,0.232191397,0.25036624
0.633738489,0.424569585,0.438724141,0.379258847
0.14545836,0.411250818,0.396999221,0.294626439
0.13553806,0.403139027,0.474993066,0.405190504
0.134202753,0.34762645,0.581428986,0.517806514
0.132742487,0.403309402,0.393304726,0.32542306
0.113406293,0.405736302,0.307164166,0.151669915
0.3819957,0.352703969,0.384581726,0.219016535
0.455609765,0.457727872,0.154965558,0.189919344
0.454927231,0.291895589,0.025510837,0.258882635
0.143401432,0.35789004,0.089616356,0.216210634
0.168183334,0.395072224,0.259054287,0.330039727
0.209127489,0.366500959,0.34527462,0.271127312
0.146976761,0.337276444,0.31073773,0.224302408
0.302777999,0.392727201,0.602640801,0.542797484
0.357530321,0.395171372,0.108027063,0.223946862
0.40305037,0.39893082,0.062916556,0.224712648
0.391463609,0.367434401,0.082344836,0.233937331
0.542711083,0.290299874,0.443752934,0.426413687
0.471230344,0.402724488,0.457980706,0.411710065
0.427170278,0.40384666,0.455799669,0.428014429
0.391303039,0.331149963,0.145843832,0.225237834
0.337603597,0.399017004,0.037513609,0.290446714
0.370643228,0.398301489,0.091333296,0.325125279
0.463426742,0.387507514,0.332739105,0.273508939
0.327651325,0.401613523,0.218542959,0.22826293
0.306307195,0.408172024,0.035420177,0.054789249
0.263408506,0.400192525,0.253305947,0.262148913
0.349774149,0.395718068,0.241897733,0.251479378
0.276230476,0.403396141,0.143223966,0.161858062
0.214506711,0.402481921,0.218458811,0.228045115
0.182637831,0.140695457,0.426097945,0.43505317
0.387671742,0.349267214,0.376801,0.375537743
0.423033086,0.373968235,0.456835941,0.470261055
0.378791249,0.384481623,0.564285124,0.577712644
0.440009798,0.305092311,0.376310494,0.38970146
0.345911595,0.37961903,0.282814007,0.277705702
0.354817829,0.37362662,0.359563742,0.353440131
0.345600433,0.401576885,0.130953709,0.128056217
0.335333014,0.396071242,0.033653444,0.048589671
0.311100711,0.396339194,0.066838529,0.068885392
0.574880664,0.407086288,0.257155617,0.241411816
0.385963352,0.305534465,0.328961031,0.341097035
0.406797283,0.437610525,0.293116648,0.304358949
0.397578451,0.353178944,0.584687892,0.598882952
0.316533813,0.415744389,0.093667329,0.088916252
0.378047678,0.402400009,0.053537489,0.043219452
0.349372008,0.394398211,0.080289625,0.067894316
0.373815698,0.327036007,0.444386921,0.429377182
0.401189801,0.394399452,0.441973564,0.439515997
0.400096141,0.396716694,0.452314363,0.44146885
0.433682343,0.330489827,0.128043025,0.116257043
0.474957476,0.447942226,0.059726954,0.072884767
0.417353246,0.29294913,0.109973349,0.119913716
0.329587499,0.333106157,0.318361813,0.327518895
0.223688061,0.372127135,0.222309239,0.230680622
0.252891171,0.338490687,0.076927944,0.042490989
0.295559488,0.326386466,0.260290271,0.265774831
0.41431837,0.380029624,0.259296106,0.250848918
0.313377486,0.383490897,0.17464952,0.156806904
0.321387597,0.389836889,0.22549534,0.231762333
0.442365828,0.351806184,0.431494446,0.43936465
0.390214676,0.260767016,0.359605544,0.380977333
0.427805673,0.393659878,0.464218131,0.472374857
0.525481848,0.394564592,0.573205208,0.580077549
0.383769064,0.312234006,0.383804854,0.391579327
0.301066521,0.390000404,0.26803938,0.284112033
0.307749169,0.389266219,0.341615168,0.359687999
0.215829052,0.350616915,0.099232535,0.134488665
0.143530543,0.392461067,0.070603231,0.032713112
0.216467738,0.39949042,0.053398759,0.071703961
0.218331259,0.391043547,0.235348437,0.254008169
0.241255571,0.387120729,0.334539076,0.339026683
0.268466353,0.394434308,0.298121285,0.303558181
0.218806843,0.39314688,0.596375017,0.599327991
0.287151923,0.196276168,0.063518142,0.091605708
0.395449688,0.177112011,0.031699368,0.048145553
0.268444351,0.201403575,0.05329437,0.080355608
0.384666232,0.212619371,0.414437317,0.44008546
0.356783756,0.193014779,0.412698461,0.444791682
0.195068029,0.20348347,0.423359967,0.449119952
0.63279853,0.195959145,0.113684117,0.131390503
0.234371958,0.236707463,0.102796603,0.061253196
0.261142196,0.22213408,0.141780801,0.112241559
0.251931551,0.221751374,0.324955718,0.331506667
0.182534599,0.231025426,0.230287146,0.237177441
0.232036296,0.132844671,0.038280115,0.240343327
0.388306485,0.411351886,0.267454037,0.292353281
0.434765716,0.262426882,0.259992273,0.36783921
0.455819677,0.241265718,0.156772862,0.303757652
0.248491736,0.227726527,0.232612611,0.288795955
0.278901168,0.238180822,0.440759267,0.445081032
0.320393147,0.26094518,0.383999487,0.367554832
0.270113327,0.250367537,0.47677747,0.474939807
0.3034021,0.242990348,0.583242231,0.582763411
0.346568399,0.254496198,0.394988629,0.393803042
0.404141114,0.278705372,0.289496002,0.264244183
0.381818572,0.321335252,0.368532036,0.33913244
0.541454945,0.244248323,0.127119201,0.174530214
0.464061138,0.327394082,0.031373021,0.232632753
0.409584201,0.206254223,0.066201987,0.19506428
0.441322464,0.252268504,0.242178138,0.2757824
0.388983556,0.225383184,0.344552395,0.301034803
0.431917545,0.2137879,0.309399419,0.279899384
0.542117745,0.240091886,0.603153653,0.603447577
0.387944526,0.19480622,0.080604365,0.170488888
0.342532191,0.233667973,0.038351481,0.197044143
0.297033089,0.225552533,0.057258482,0.184227126
0.363153765,0.250155191,0.419537896,0.295752536
0.313621487,0.175756688,0.433237962,0.284254962
0.287852569,0.221051279,0.431696605,0.302398112
0.263306326,0.232708349,0.118397374,0.209505605
0.393587379,0.169205244,0.053144717,0.264335107
0.42096527,0.213656282,0.105843281,0.29918636
0.372698698,0.219297623,0.334257932,0.338011388
0.426376369,0.239220068,0.230901474,0.231104967
0.390840785,0.207051357,0.041023909,0.112137435
0.278307007,0.234462,0.26725481,0.267486078
0.374563875,0.237938694,0.256495673,0.287414137
0.311950546,0.465753316,0.158437724,0.201410803
0.260159536,0.589021407,0.233126264,0.232669187
0.648747494,0.60976452,0.44029175,0.440731653
0.364817637,0.621207868,0.380051516,0.368907042
0.413249297,0.542688799,0.475058009,0.472498807
0.40831347,0.621055478,0.582518546,0.579926315
0.326189649,0.617662655,0.394069873,0.391792112
0.386043142,0.637407766,0.28735035,0.273074579
0.420718956,0.634996214,0.364546897,0.346639513
0.462843185,0.635995528,0.129696631,0.106645808
0.483134684,0.644196141,0.031380172,0.105468579
0.401590736,0.584558867,0.067550584,0.086666414
0.432495979,0.647996902,0.244706547,0.226642746
0.472908236,0.621857399,0.344916681,0.342355152
0.421906678,0.651984924,0.30920097,0.306154996
0.330779507,0.638259978,0.603418474,0.600585412
